0,0.01171875,0.00390625
1,-1.11022302462516e-16,-0.0078125
2,-0.00390625,0.0078125
3,-0.0078125,0.00390624999999989
4,0.001953125,-0.00585937499999989
5,-0.009765625,-0.00195312500000011
6,0.0136718750000001,-0.005859375
7,-0.005859375,0.005859375
8,0.00390624999999978,0.00390625
9,-0.00781250000000022,0.01171875
10,0.00585937500000022,-0.001953125
11,0.00585937499999989,0.00195312499999978
12,-0.009765625,0.0078125
13,0.00585937499999989,-0.00781249999999978
14,0.00585937500000044,-0.0117187499999999
15,-0.009765625,-0.00390625
16,0.00781249999999989,0.0234374999999997
17,0.00781250000000022,-0.00781249999999967
18,-0.00781249999999989,-0.0117187500000002
19,0.0156249999999999,-0.00390624999999967
20,-0.0136718749999998,-0.009765625
21,-0.0136718750000002,0.0136718749999998
22,-0.005859375,-0.00195312500000022
23,0.009765625,-0.00195312499999978
24,-0.00585937499999989,0.00390624999999967
25,-0.005859375,0.0195312500000004
26,0.0175781250000004,-0.0195312499999998
27,-0.00585937500000044,0.00390624999999978
28,-0.00390625,-0.00976562500000044
29,0.0234375,0.00195312500000044
30,-0.0117187500000002,0.005859375
31,-0.00781249999999978,-0.005859375
